B,810,83,1-24-2005
A,471,31,1-20-2024
B,996,6,1-23-2011
F,805,95,1-22-2015
B,436,76,1-22-2013
A,481,42,1-21-2019
C,357,70,1-21-2017
F,577,39,1-21-2017
A,683,31,1-23-2010
F,690,80,1-20-2024
A,184,29,1-23-2010
F,592,12,1-23-2012
A+,836,84,1-22-2014
D,135,72,1-24-2005
C,460,92,1-24-2008
A,311,34,1-20-2022
C,752,80,1-21-2018
C,923,38,1-25-2004
B,288,84,1-25-2004
A,859,50,1-22-2016
F,400,9,1-21-2020
B,436,21,1-23-2009
F,193,46,1-21-2018
F,877,65,1-21-2018
F,727,22,1-22-2015
A,147,51,1-22-2014
F,720,72,1-20-2021
C,475,39,1-22-2014
B,733,49,1-23-2009
D,666,89,1-24-2008
F,686,72,1-22-2015
C,225,67,1-20-2023
F,302,56,1-22-2015
F,226,74,1-22-2015
C,77,64,1-24-2006
A,170,28,1-23-2012
C,442,69,1-21-2020
D,840,52,1-23-2010
D,913,71,1-22-2015
A,473,26,1-24-2006
D,404,56,1-22-2014
F,351,58,1-25-2004
D,943,68,1-25-2004
D,911,30,1-21-2019
B,585,73,1-20-2024
D,742,30,1-23-2011
F,342,20,1-22-2016
A,4,71,1-20-2022
C,152,48,1-22-2015
B,963,9,1-23-2010
A+,597,82,1-20-2023
B,470,81,1-20-2021
F,794,92,1-20-2023
D,510,35,1-20-2021
A,216,40,1-25-2004
D,790,34,1-22-2013
F,190,64,1-20-2023
D,899,42,1-20-2022
A+,693,83,1-25-2004
F,660,3,1-23-2012
C,388,28,1-21-2018
C,406,78,1-23-2009
B,881,82,1-20-2023
D,838,35,1-22-2014
D,925,48,1-20-2022
A+,741,26,1-21-2017
A+,769,13,1-23-2010
C,479,19,1-23-2009
D,290,75,1-25-2004
D,856,66,1-23-2010
A+,697,36,1-22-2015
A+,603,53,1-23-2010
F,971,65,1-21-2017
D,595,47,1-22-2014
F,213,29,1-24-2008
A,623,9,1-20-2021
B,591,95,1-25-2004
A+,801,24,1-22-2013
B,572,82,1-21-2018
B,229,39,1-22-2015
A,350,81,1-21-2019
A,300,10,1-22-2015
F,128,33,1-24-2006
F,870,10,1-22-2013
C,396,27,1-22-2016
D,268,64,1-22-2013
D,851,62,1-22-2014
C,537,10,1-21-2020
A,275,33,1-23-2010
A,125,29,1-23-2011
A,473,46,1-21-2020
A,346,90,1-23-2009
B,927,71,1-23-2010
A,882,12,1-22-2015
D,207,93,1-20-2024
C,736,49,1-23-2010
F,469,36,1-20-2023
F,798,82,1-23-2011
F,539,18,1-22-2015
A,853,6,1-21-2020
B,870,34,1-22-2016
C,592,6,1-24-2006
D,549,13,1-24-2007
C,352,4,1-21-2018
A+,303,27,1-22-2014
D,34,18,1-22-2016
C,815,93,1-23-2010
B,370,0,1-21-2018
F,745,3,1-21-2018
D,813,51,1-21-2020
B,345,68,1-24-2007
B,212,19,1-25-2004
D,992,10,1-24-2006
C,767,63,1-23-2009
A,878,60,1-24-2007
F,226,45,1-23-2012
C,167,76,1-24-2008
C,696,91,1-20-2021
B,531,81,1-24-2005
D,486,52,1-22-2014
A,726,38,1-20-2021
A,783,57,1-22-2014
D,662,1,1-23-2010
F,799,12,1-24-2008
B,259,82,1-21-2017
B,506,77,1-21-2018
B,968,78,1-24-2005
C,518,48,1-22-2014
A+,660,40,1-23-2010
F,482,47,1-22-2013
C,124,19,1-24-2007
B,860,45,1-21-2018
A,318,71,1-25-2004
F,389,34,1-21-2019
A+,68,78,1-22-2016
A,506,11,1-23-2009
C,183,3,1-23-2011
A,129,94,1-22-2014
F,188,7,1-21-2017
C,286,44,1-23-2010
A+,546,36,1-22-2014
F,465,65,1-23-2012
F,851,35,1-23-2010
B,999,34,1-22-2016
A+,84,83,1-21-2017
A+,384,8,1-23-2011
D,712,54,1-23-2009
C,883,52,1-25-2004
C,450,20,1-20-2021
C,153,66,1-24-2006
B,101,58,1-22-2013
B,989,30,1-21-2018
A,890,35,1-24-2007
C,408,4,1-21-2017
A+,356,16,1-23-2009
A,162,24,1-23-2012
A+,86,5,1-24-2007
A+,953,36,1-25-2004
F,231,33,1-23-2010
A,919,35,1-21-2018
B,308,74,1-22-2013
A+,94,40,1-20-2021
A+,208,62,1-21-2017
F,310,85,1-22-2015
A+,937,34,1-23-2010
F,383,86,1-24-2006
D,341,79,1-20-2024
A,245,79,1-20-2024
A+,582,49,1-20-2021
A,839,12,1-21-2018
B,822,73,1-23-2012
A,60,77,1-21-2020
A+,199,71,1-22-2014
A+,378,9,1-24-2008
F,533,23,1-24-2006
A,650,43,1-23-2012
B,142,92,1-24-2005
F,468,33,1-21-2018
B,666,62,1-23-2012
A+,632,52,1-23-2010
F,829,40,1-21-2019
F,520,34,1-21-2019
F,530,48,1-25-2004
C,912,71,1-23-2009
F,720,60,1-24-2007
A+,403,16,1-22-2013
C,17,83,1-20-2024
B,665,28,1-20-2022
C,922,16,1-24-2007
F,399,49,1-21-2017
C,529,91,1-23-2009
B,692,19,1-23-2009
D,506,19,1-23-2011
F,166,42,1-22-2016
F,724,48,1-22-2016
D,959,79,1-24-2005
B,551,85,1-21-2018
D,598,67,1-21-2020
D,426,68,1-23-2011
A,92,88,1-24-2008
A+,726,3,1-25-2004
F,769,41,1-23-2010
A+,20,69,1-21-2020
A+,546,83,1-22-2016
D,552,35,1-22-2015
D,933,19,1-20-2024
F,865,81,1-24-2008
D,642,63,1-24-2006
B,561,46,1-22-2015
F,118,9,1-22-2014
F,335,7,1-21-2018
B,939,52,1-24-2007
A,562,88,1-23-2010
A,388,43,1-20-2023
A+,53,47,1-21-2019
C,141,54,1-22-2016
C,840,32,1-21-2020
F,178,58,1-22-2013
D,953,35,1-20-2022
C,285,38,1-21-2017
A,275,38,1-24-2007
F,262,48,1-20-2023
C,179,3,1-23-2011
F,777,48,1-21-2018
B,684,8,1-24-2005
D,483,20,1-21-2020
F,193,52,1-24-2008
A+,531,57,1-22-2014
B,75,42,1-23-2010
D,935,50,1-22-2015
B,472,46,1-20-2024
A,229,93,1-21-2018
B,233,66,1-24-2005
C,147,71,1-22-2016
B,200,41,1-23-2012
B,546,92,1-23-2009
D,42,27,1-22-2013
B,919,49,1-23-2010
D,710,93,1-24-2006
D,379,90,1-24-2005
C,874,94,1-22-2015
B,247,35,1-20-2021
B,715,76,1-24-2008
F,906,2,1-21-2020
C,571,83,1-20-2024
A,477,41,1-25-2004
A,266,45,1-20-2023
D,611,15,1-20-2022
F,169,74,1-20-2022
D,326,57,1-20-2024
C,899,9,1-20-2024
C,986,15,1-23-2010
A+,350,36,1-20-2022
A,489,78,1-23-2011
A+,276,5,1-21-2017
C,573,22,1-24-2008
A+,354,11,1-23-2010
A+,240,53,1-23-2010
B,377,37,1-21-2018
C,120,14,1-21-2017
A+,1,31,1-21-2019
A,101,22,1-25-2004
B,254,83,1-20-2023
B,379,67,1-20-2023
D,538,38,1-23-2010
D,313,49,1-24-2006
D,771,50,1-24-2005
A,956,76,1-21-2018
A,426,66,1-20-2023
F,94,65,1-24-2005
C,636,64,1-21-2017
F,259,53,1-23-2012
B,712,70,1-20-2023
F,548,41,1-23-2009
F,185,15,1-24-2007
A,305,59,1-22-2016
B,855,86,1-23-2010
F,717,55,1-23-2009
A,570,76,1-21-2020
F,945,68,1-20-2022
C,389,36,1-23-2010
B,444,41,1-24-2006
A+,69,18,1-21-2019
C,692,76,1-23-2011
D,680,45,1-24-2005
A+,725,78,1-25-2004
D,156,8,1-21-2020
D,133,84,1-24-2007
C,872,74,1-24-2005
A+,302,60,1-22-2015
D,790,57,1-23-2010
D,924,58,1-22-2013
D,835,22,1-22-2013
B,978,19,1-23-2012
B,994,74,1-21-2020
B,894,18,1-24-2005
A,315,85,1-22-2014
B,32,36,1-22-2014
A,939,75,1-24-2007
F,849,26,1-22-2015
F,105,50,1-24-2007
B,346,47,1-21-2017
D,457,20,1-21-2019
C,356,88,1-23-2011
D,260,41,1-20-2024
B,457,71,1-21-2018
B,923,40,1-24-2007
F,775,1,1-22-2015
A+,975,77,1-24-2008
C,126,79,1-24-2007
B,236,11,1-25-2004
A,149,7,1-21-2017
B,141,72,1-22-2016
F,412,79,1-24-2005
A+,773,51,1-22-2013
F,602,79,1-25-2004
B,681,77,1-20-2023
A,829,18,1-20-2021
C,483,41,1-24-2005
D,837,17,1-23-2009
D,837,6,1-20-2021
C,238,88,1-20-2022
D,606,78,1-21-2019
C,932,51,1-21-2020
A+,234,73,1-23-2012
A+,114,52,1-23-2009
B,142,88,1-21-2017
A,434,54,1-22-2016
C,574,76,1-24-2008
A+,509,91,1-20-2023
F,233,81,1-24-2005
B,351,49,1-23-2012
F,492,14,1-20-2021
B,797,24,1-23-2012
A,918,8,1-22-2014
A,207,21,1-23-2011
B,892,40,1-23-2012
C,852,4,1-25-2004
B,422,94,1-24-2008
C,499,7,1-22-2014
C,787,78,1-23-2010
A+,283,91,1-20-2024
A,10,25,1-24-2006
D,225,38,1-21-2017
D,583,19,1-25-2004
C,906,62,1-21-2019
B,982,92,1-22-2014
F,982,5,1-21-2018
F,867,24,1-22-2014
C,290,92,1-23-2011
F,965,75,1-21-2018
D,108,50,1-24-2008
A+,149,63,1-20-2021
C,880,33,1-23-2010
A+,224,52,1-23-2011
B,169,56,1-23-2010
B,718,65,1-20-2021
F,845,16,1-23-2012
C,730,87,1-22-2013
F,454,87,1-22-2014
B,610,82,1-23-2011
A+,145,67,1-24-2007
A,717,22,1-23-2011
B,669,93,1-23-2012
A,292,95,1-24-2008
D,916,94,1-23-2009
A+,209,8,1-24-2006
A,271,87,1-23-2010
A+,181,17,1-22-2016
C,795,23,1-23-2010
F,33,18,1-20-2023
A,485,49,1-22-2013
A,394,4,1-20-2021
D,309,26,1-23-2011
B,366,57,1-21-2020
B,890,35,1-22-2016
B,440,15,1-21-2018
B,835,13,1-23-2012
A,534,33,1-24-2005
D,961,95,1-21-2020
A,829,84,1-23-2012
A,210,52,1-23-2009
C,495,38,1-23-2010
B,990,89,1-22-2013
D,25,41,1-23-2011
F,624,52,1-21-2020
B,577,87,1-22-2016
B,615,82,1-24-2005
D,692,87,1-22-2015
A,145,87,1-22-2013
D,149,88,1-22-2015
F,7,88,1-20-2023
A+,538,68,1-24-2006
A,494,40,1-21-2018
A+,808,51,1-24-2007
A,362,50,1-23-2010
B,703,59,1-21-2017
D,380,29,1-22-2015
D,360,47,1-23-2012
A,731,79,1-22-2014
A+,661,85,1-24-2005
D,457,17,1-24-2008
F,839,70,1-22-2015
F,585,63,1-20-2021
F,188,77,1-24-2006
A+,602,12,1-22-2015
F,912,19,1-23-2012
A,47,36,1-23-2012
C,422,81,1-24-2005
D,571,82,1-21-2019
A,857,70,1-22-2014
F,558,0,1-21-2020
A+,309,33,1-22-2015
C,269,17,1-22-2014
A+,851,13,1-25-2004
B,915,80,1-20-2023
B,187,85,1-22-2016
F,470,12,1-21-2020
D,853,64,1-21-2019
F,285,15,1-20-2023
B,941,23,1-24-2008
F,319,3,1-20-2021
F,374,1,1-24-2008
F,770,18,1-23-2009
C,11,73,1-22-2015
F,0,81,1-20-2023
B,894,40,1-20-2022
D,951,7,1-21-2020
F,837,73,1-21-2019
D,991,34,1-22-2015
B,913,92,1-23-2012
F,409,27,1-22-2016
A+,493,5,1-24-2007
A,437,52,1-20-2021
D,526,70,1-21-2019
F,868,53,1-22-2013
D,269,68,1-23-2010
F,346,95,1-23-2011
A+,671,31,1-20-2024
F,99,93,1-20-2022
A,410,90,1-21-2019
A+,408,87,1-22-2015
F,602,73,1-24-2006
A,433,31,1-22-2015
B,413,86,1-25-2004
F,160,20,1-22-2016
A,289,95,1-24-2008
B,787,84,1-22-2014
D,756,82,1-20-2023
A+,322,38,1-24-2007
F,685,7,1-20-2023
F,372,76,1-20-2021
A,107,88,1-21-2018
F,263,7,1-21-2020
A+,863,54,1-21-2017
F,810,70,1-20-2021
B,877,5,1-24-2006
F,129,53,1-21-2019
F,873,22,1-21-2018
C,484,95,1-20-2022
B,333,60,1-23-2012
F,382,32,1-23-2010
C,373,81,1-21-2019
F,877,29,1-21-2017
F,490,92,1-22-2013
A+,581,38,1-22-2014
B,527,67,1-21-2018
A+,905,94,1-20-2021
D,134,66,1-23-2010
C,136,56,1-23-2011
C,755,42,1-22-2013
D,330,37,1-20-2022
C,913,35,1-22-2015
D,129,59,1-21-2020
A+,292,20,1-24-2006
A+,410,36,1-25-2004
D,104,94,1-24-2008
A,971,92,1-23-2011
A,645,40,1-22-2014
D,77,57,1-23-2010
A+,619,30,1-24-2006
A+,155,18,1-22-2015
F,206,17,1-23-2011
B,352,14,1-24-2008
A+,283,62,1-22-2014
A+,494,35,1-20-2024
C,824,32,1-24-2007
D,455,92,1-20-2022
A+,301,40,1-20-2022
B,953,62,1-22-2014
A+,242,22,1-24-2008
A+,337,13,1-22-2016
F,833,75,1-20-2024
D,271,23,1-21-2018
B,756,67,1-20-2022
A,263,45,1-22-2013
C,397,84,1-21-2018
F,41,19,1-23-2009
D,967,27,1-20-2024
D,721,23,1-24-2008
B,82,75,1-23-2012
A,260,62,1-21-2019
C,700,33,1-20-2023
C,841,40,1-20-2024
D,170,35,1-24-2005
D,485,92,1-21-2019
F,381,75,1-23-2009
B,229,83,1-24-2005
C,875,19,1-21-2019
A+,477,11,1-20-2021
B,606,42,1-24-2007
A+,24,31,1-22-2014
F,29,8,1-24-2008
D,399,95,1-24-2008
C,209,46,1-21-2020
B,780,16,1-21-2020
B,921,50,1-22-2015
D,680,23,1-24-2008
D,335,15,1-22-2015
F,157,89,1-23-2010
A,1,36,1-21-2019
B,487,82,1-25-2004
B,304,38,1-24-2008
A,969,79,1-21-2020
C,202,47,1-21-2020
A+,222,87,1-23-2012
A,624,83,1-20-2024
A+,454,18,1-24-2006
F,652,76,1-23-2010
B,884,13,1-21-2019
C,311,90,1-21-2018
D,27,95,1-21-2019
F,524,18,1-25-2004
F,783,62,1-20-2021
D,123,26,1-24-2006
F,954,16,1-25-2004
B,664,59,1-22-2016
C,386,56,1-25-2004
A+,458,62,1-21-2020
D,45,93,1-23-2009
F,30,58,1-24-2005
C,651,83,1-24-2006
C,846,80,1-24-2007
F,348,31,1-21-2020
B,57,69,1-21-2018
D,156,81,1-22-2013
A,111,31,1-24-2008
D,603,44,1-23-2009
C,498,17,1-23-2011
F,22,54,1-24-2005
A,546,23,1-21-2020
A,630,63,1-20-2022
C,387,74,1-22-2014
A+,209,0,1-22-2013
A+,29,23,1-21-2019
A,340,21,1-20-2023
F,984,55,1-24-2008
D,932,93,1-24-2005
A,607,49,1-25-2004
A,301,21,1-24-2006
B,481,80,1-22-2013
B,353,7,1-20-2024
A+,242,62,1-24-2005
D,738,33,1-21-2020
D,245,19,1-22-2016
F,953,4,1-21-2018
F,601,95,1-23-2010
D,969,90,1-22-2016
C,861,81,1-24-2005
B,592,39,1-21-2020
C,656,1,1-22-2015
A,537,0,1-21-2018
A+,151,43,1-20-2024
A,20,57,1-21-2020
F,237,41,1-25-2004
A,819,94,1-22-2014
F,144,88,1-20-2022
D,628,86,1-24-2006
C,544,34,1-22-2014
C,945,66,1-21-2017
A+,400,40,1-23-2010
D,467,20,1-22-2015
A+,200,75,1-24-2007
F,985,21,1-24-2005
B,585,51,1-21-2020
F,713,19,1-22-2015
D,632,52,1-21-2017
A+,236,33,1-23-2010
F,172,65,1-24-2005
D,225,12,1-20-2023
A+,755,70,1-24-2005
A+,777,13,1-23-2011
D,684,46,1-23-2012
F,994,39,1-21-2017
F,437,65,1-20-2023
A+,929,17,1-22-2014
A,848,45,1-23-2011
A+,557,5,1-20-2023
F,703,63,1-22-2014
F,468,60,1-23-2009
D,918,94,1-24-2005
F,911,86,1-23-2011
D,177,81,1-25-2004
B,231,59,1-23-2010
B,276,75,1-21-2018
C,831,90,1-22-2016
B,122,68,1-25-2004
B,526,27,1-21-2017
D,494,23,1-21-2018
A,639,81,1-25-2004
F,567,71,1-24-2007
A,116,16,1-20-2023
B,4,42,1-23-2010
B,221,57,1-24-2005
D,223,6,1-20-2024
D,507,89,1-23-2011
A,802,63,1-23-2011
C,695,17,1-22-2014
D,102,77,1-22-2013
A,176,58,1-21-2018
F,45,52,1-24-2007
A,856,9,1-22-2014
F,760,31,1-25-2004
D,45,89,1-22-2016
F,577,36,1-23-2010
A+,596,84,1-25-2004
C,89,85,1-24-2008
B,736,9,1-23-2011
F,647,49,1-21-2017
B,658,71,1-24-2007
C,472,53,1-20-2023
A,20,19,1-21-2020
D,533,47,1-23-2012
F,701,53,1-21-2018
F,79,67,1-20-2021
A,537,62,1-20-2022
F,251,68,1-23-2009
B,142,34,1-24-2008
A+,589,84,1-25-2004
B,826,8,1-21-2017
D,104,84,1-21-2018
A+,673,16,1-25-2004
D,934,9,1-22-2014
C,314,59,1-22-2014
C,330,33,1-22-2016
C,266,32,1-21-2019
F,467,31,1-22-2014
C,549,30,1-24-2007
F,827,90,1-23-2012
D,839,45,1-24-2006
C,857,14,1-22-2016
A+,424,3,1-23-2009
B,43,31,1-23-2009
C,284,56,1-24-2005
D,992,53,1-24-2007
B,539,92,1-24-2006
C,598,10,1-22-2014
B,703,72,1-22-2014
D,356,71,1-25-2004
C,854,1,1-20-2024
D,709,94,1-24-2007
A+,163,70,1-20-2023
C,937,16,1-22-2014
A+,655,83,1-23-2010
A+,996,78,1-22-2013
A+,846,60,1-24-2008
C,157,93,1-20-2023
A,582,36,1-20-2021
F,86,69,1-20-2022
B,161,21,1-20-2022
F,594,32,1-23-2011
C,748,47,1-21-2018
C,853,61,1-21-2019
B,743,1,1-25-2004
B,934,16,1-24-2006
B,400,66,1-22-2014
A+,557,55,1-22-2014
A,335,50,1-20-2022
A+,26,83,1-20-2023
B,605,64,1-23-2011
C,380,37,1-24-2006
D,96,30,1-24-2008
F,179,34,1-23-2012
A,286,25,1-25-2004
A,741,43,1-20-2023
D,404,82,1-24-2008
A,949,25,1-23-2012
C,768,33,1-23-2010
F,782,0,1-20-2022
C,594,86,1-21-2017
D,127,80,1-20-2021
D,299,81,1-21-2017
A,219,92,1-24-2008
A,669,65,1-24-2007
B,10,13,1-21-2020
A,659,54,1-21-2018
A+,875,32,1-24-2005
A,411,76,1-24-2007
A+,798,0,1-23-2009
A+,631,41,1-21-2018
A+,443,90,1-24-2007
A+,471,82,1-23-2011
F,75,21,1-23-2009
A+,66,24,1-23-2011
D,758,2,1-22-2013
A+,430,87,1-23-2011
A,231,13,1-22-2014
F,585,56,1-24-2008
A+,557,11,1-20-2021
C,890,69,1-22-2014
F,829,63,1-24-2008
A,829,61,1-22-2014
B,644,42,1-23-2010
A+,27,37,1-21-2019
F,637,28,1-20-2021
F,492,76,1-22-2013
D,527,27,1-20-2024
A,637,37,1-24-2005
D,751,81,1-22-2013
B,408,34,1-20-2024
D,381,90,1-25-2004
F,216,21,1-22-2013
C,536,90,1-23-2012
A+,137,48,1-20-2023
A+,877,52,1-22-2016
D,75,59,1-20-2023
C,174,20,1-20-2023
A,485,42,1-23-2010
D,47,18,1-24-2007
A,705,6,1-21-2017
B,72,81,1-21-2017
F,404,43,1-23-2010
F,953,21,1-22-2014
A,319,15,1-20-2023
A+,554,95,1-21-2018
A,865,13,1-20-2024
C,11,33,1-23-2010
A+,845,83,1-22-2015
B,68,92,1-20-2023
B,236,66,1-22-2015
A+,147,95,1-23-2012
D,78,59,1-23-2011
B,422,92,1-24-2006
B,801,87,1-20-2023
A,75,24,1-21-2019
A,141,29,1-20-2021
C,57,76,1-21-2018
C,928,12,1-23-2010
F,630,35,1-25-2004
A+,630,57,1-22-2016
A+,807,80,1-25-2004
F,883,43,1-21-2017
A+,23,68,1-23-2009
A,322,60,1-22-2016
C,969,34,1-25-2004
A+,99,21,1-23-2011
A+,597,86,1-23-2012
F,705,39,1-24-2007
C,880,68,1-20-2022
A,409,13,1-20-2022
A,450,16,1-21-2017
F,337,40,1-21-2017
D,451,16,1-23-2010
B,160,35,1-24-2006
D,610,50,1-24-2008
D,298,90,1-24-2007
B,342,21,1-23-2009
A+,529,61,1-23-2009
F,9,72,1-23-2012
A,310,68,1-24-2005
D,121,76,1-23-2011
D,785,36,1-24-2007
C,512,12,1-21-2018
C,223,34,1-22-2015
B,253,71,1-20-2024
D,989,63,1-24-2006
A,378,27,1-23-2009
D,694,27,1-22-2014
A,392,92,1-23-2012
D,983,93,1-23-2011
F,290,3,1-22-2016
A,914,76,1-24-2007
A+,735,50,1-22-2015
F,345,24,1-23-2010
F,513,14,1-23-2012
A+,933,12,1-21-2019
B,268,14,1-23-2010
D,110,50,1-22-2013
D,279,10,1-22-2016
C,14,22,1-20-2024
A+,418,21,1-20-2021
A,823,69,1-25-2004
A+,951,60,1-23-2012
A+,419,70,1-20-2024
A+,808,85,1-21-2017
B,179,67,1-22-2016
C,166,93,1-21-2020
F,3,48,1-24-2007
A,387,1,1-23-2009
A,423,27,1-22-2014
B,764,48,1-22-2013
A+,148,57,1-24-2007
A+,9,49,1-21-2020
A+,400,78,1-20-2023
C,907,21,1-22-2015
B,559,90,1-24-2006
C,690,35,1-23-2010
D,345,53,1-24-2008
A,201,45,1-23-2012
D,878,72,1-20-2021
D,589,71,1-24-2007
C,189,95,1-20-2022
A+,168,7,1-21-2019
F,628,92,1-22-2014
C,83,52,1-21-2017
B,761,47,1-24-2005
C,648,45,1-21-2020
A,463,64,1-21-2018
A,491,87,1-23-2012
A+,474,17,1-23-2011
B,102,66,1-23-2012
C,613,9,1-20-2024
A+,972,59,1-21-2017
B,315,24,1-24-2007
B,658,87,1-20-2024
A,923,75,1-22-2015
B,628,22,1-20-2022
A+,126,94,1-24-2005
B,369,36,1-25-2004
A,978,24,1-22-2013
D,383,61,1-22-2015
F,533,33,1-25-2004
F,960,82,1-25-2004
F,613,30,1-23-2010
A+,748,41,1-24-2007
C,13,37,1-22-2013
C,687,57,1-20-2024
F,377,89,1-24-2007
C,497,23,1-25-2004
F,166,35,1-20-2022
D,35,60,1-25-2004
F,474,4,1-24-2007
C,63,68,1-23-2010
C,390,21,1-21-2020
C,540,34,1-21-2017
C,484,41,1-24-2006
D,990,8,1-22-2013
A+,415,37,1-24-2008
A,211,24,1-24-2005
A+,979,30,1-21-2018
C,829,95,1-23-2012
A+,867,84,1-22-2013
A+,930,35,1-21-2020
A,68,77,1-22-2016
F,86,15,1-21-2020
D,731,14,1-24-2008
F,524,37,1-23-2009
D,682,80,1-24-2005
D,920,86,1-23-2012
A+,585,43,1-23-2011
A+,663,95,1-24-2006
F,889,5,1-21-2019
A+,973,28,1-25-2004
A+,269,35,1-23-2010
D,629,32,1-20-2024
B,475,33,1-24-2007
A+,208,70,1-20-2022
B,445,37,1-24-2007
F,435,43,1-20-2023
D,328,58,1-25-2004
A,503,73,1-20-2021
A+,266,59,1-23-2011
A,816,14,1-23-2011
A,916,70,1-24-2007
A,996,31,1-23-2012
D,652,57,1-23-2010
D,55,93,1-21-2018
D,948,48,1-20-2022
A,320,11,1-22-2016
B,617,55,1-21-2017
A,711,56,1-21-2017
C,386,55,1-21-2019
D,763,6,1-22-2015
D,467,25,1-24-2005
A,538,1,1-24-2008
D,802,40,1-22-2013
D,705,64,1-22-2016
D,48,21,1-25-2004
D,945,66,1-20-2022
F,641,67,1-20-2022
A+,169,12,1-20-2021
C,641,50,1-21-2020
A,748,74,1-22-2015
D,41,67,1-21-2018
A+,933,71,1-21-2020
B,757,21,1-25-2004
A+,609,35,1-22-2016
B,97,92,1-20-2023
C,60,31,1-23-2010
C,580,89,1-23-2009
D,468,50,1-23-2009
A,476,4,1-20-2021
A,621,20,1-24-2008
D,760,10,1-21-2017
F,181,84,1-21-2018
C,908,89,1-23-2011
F,142,81,1-20-2023
B,421,45,1-23-2011
D,282,18,1-20-2024
D,296,90,1-21-2017
A,551,20,1-21-2017
F,466,37,1-23-2010
D,885,74,1-21-2017
B,245,71,1-24-2007
C,104,94,1-21-2017
C,976,86,1-21-2017
A+,768,83,1-22-2015
A,673,13,1-21-2017
B,6,47,1-23-2012
A,1,66,1-23-2009
C,330,33,1-20-2023
F,317,85,1-22-2016
D,474,88,1-22-2015
A,390,30,1-20-2023
A,648,73,1-21-2018
A,342,50,1-22-2014
D,344,20,1-20-2022
A+,141,73,1-22-2015
A,945,24,1-25-2004
B,139,93,1-21-2018
A,105,70,1-23-2010
D,166,49,1-24-2007
B,29,88,1-24-2008
C,344,80,1-21-2017
F,178,89,1-22-2014
D,457,87,1-21-2018
D,237,17,1-24-2005
A,219,78,1-22-2014
A,566,35,1-24-2006
F,171,49,1-22-2013
C,751,70,1-20-2023
A,487,12,1-23-2009
D,9,59,1-24-2006
F,478,47,1-23-2011
F,451,61,1-20-2024
A+,597,32,1-21-2020
C,773,72,1-20-2023
B,15,6,1-21-2017
B,213,50,1-24-2005
C,897,59,1-23-2011
A,749,49,1-21-2017
D,655,7,1-23-2011
A+,49,94,1-23-2010
C,750,80,1-23-2010
A+,832,63,1-23-2011
B,856,46,1-25-2004
F,616,13,1-20-2022
F,72,42,1-24-2008
B,483,94,1-21-2018
A+,615,41,1-23-2009
F,488,15,1-23-2010
A+,960,95,1-20-2024
A,850,72,1-20-2021
D,918,86,1-23-2012
A,238,48,1-20-2023
F,487,11,1-20-2023
C,74,52,1-23-2009
A,418,2,1-23-2011
B,256,43,1-24-2005
A,303,66,1-20-2021
D,347,3,1-24-2005
A,634,46,1-25-2004
C,384,2,1-25-2004
B,433,52,1-21-2018
D,347,38,1-21-2017
C,261,48,1-24-2006
D,115,72,1-24-2008
C,211,47,1-23-2010
F,659,12,1-23-2012
F,442,33,1-20-2023
C,446,60,1-23-2011
D,12,32,1-23-2009
F,455,33,1-23-2012
D,523,4,1-20-2024
B,714,87,1-25-2004
D,842,46,1-22-2016
F,460,3,1-23-2009
A+,779,43,1-21-2020
A,224,28,1-25-2004
F,451,47,1-20-2024
A+,951,69,1-23-2010
B,621,11,1-21-2018
B,165,95,1-20-2021
C,685,9,1-21-2017
C,397,61,1-25-2004
C,512,23,1-25-2004
A,386,48,1-24-2008
C,664,69,1-23-2011
A,708,59,1-22-2013
D,656,65,1-20-2023
A+,277,72,1-25-2004
D,396,60,1-21-2017
F,162,53,1-20-2021
C,675,34,1-23-2011
B,59,69,1-22-2015
A,100,91,1-24-2006
F,609,89,1-23-2011
C,223,11,1-24-2005
A+,142,92,1-21-2018
F,328,5,1-21-2018
D,799,15,1-20-2021
F,221,8,1-24-2006
A,693,28,1-21-2017
B,907,57,1-22-2016
C,523,27,1-24-2005
C,427,26,1-25-2004
A,748,2,1-20-2021
C,145,75,1-23-2009
A,510,92,1-22-2014
D,3,76,1-23-2009
A,305,83,1-24-2008
D,295,80,1-21-2019
C,486,23,1-24-2008
A+,278,46,1-23-2009
B,15,9,1-20-2024
C,414,88,1-23-2011
F,145,72,1-20-2024
A+,944,75,1-20-2024
A+,386,22,1-20-2024
D,402,14,1-23-2009
A,276,32,1-21-2018
D,405,94,1-20-2024
A+,860,84,1-23-2012
A,200,68,1-24-2006
B,167,54,1-22-2015
B,791,33,1-21-2019
A,846,17,1-22-2016
A,388,88,1-21-2018
B,541,50,1-22-2013
B,829,62,1-22-2016
C,441,65,1-22-2015
A,231,31,1-21-2019
D,732,1,1-24-2005
A,981,52,1-23-2010
C,548,72,1-22-2015
F,987,4,1-20-2023
D,21,10,1-21-2020
A+,210,6,1-20-2023
D,186,11,1-21-2017
D,941,70,1-24-2005
F,120,57,1-22-2013
A,851,6,1-20-2023
B,266,4,1-24-2008
A+,397,30,1-20-2023
B,658,19,1-23-2012
D,125,5,1-23-2012
B,169,69,1-23-2012
F,589,69,1-24-2005
A,292,42,1-22-2013
C,706,87,1-20-2023
F,224,89,1-24-2005
C,864,16,1-24-2005
C,629,91,1-21-2018
A,324,83,1-25-2004
